domain,theme,value1,value2,brief introduction,scene,role1,D1,role2,D2,relation,conflict_level,id
娱乐/消遣,纹身设计选择,自我导向,传统,当个人想要为自己设计一款独一无二的纹身以展现个性和创造力（自我导向）时，这可能会和尊重和接受文化或宗教的习俗和理念（传统）之间产生冲突,一次偶然的机会，Emma和Tom在街上遇到了一家纹身店，店窗里的纹身设计引起了他们的兴趣，店内独特的艺术氛围使他们留连忘返。Emma一直对纹身有着浓厚的兴趣，深深被那些独一无二的设计吸引，认为纹身是表达自我和个性的方式。而Tom则尊重他们的文化传统，认为纹身与他们的文化和虔诚的信仰冲突。这次偶然的发现引发了他们的冲突和争论。,Emma，她是一个开放而充满好奇的女性，她追求独立和个性的自由表达。她喜欢独特的艺术形式，并把它们看作是表达自己的方式,决定去纹身，认为这是一种艺术形式和创作的方式，可以帮助自己表达自我和个性。选择了一个独一无二的设计，想要通过这种方式来展示自己的个性和创造力。,Tom，他是一个虔诚的信徒，尊重和维护他们的文化传统。他认为纹身是一种违背他们信仰和文化的行为，他担心纹身会冲击他们的信仰和文化,强烈反对纹身，认为这是对文化和信仰的不尊重。希望Emma能理解自己的观点，尊重信仰和文化，并放弃纹身的想法。,恋人,3,78
娱乐/消遣,纹身设计选择,享乐主义,遵从,个人可能渴望享受纹身带来的快乐和身体的感官满足（享乐主义），但这可能与对行为、喜好和伤害他人或违背社会期望的倾向加以限制（遵从）之间产生冲突,毕业旅行即将来临，一群朋友决定作为纪念在毕业之前共同去纹身，纹身设计选择成了大家讨论的焦点。纹身设计的选择涉及到个人喜好、认同的价值观和社会认同等因素，因此决策的目的是找到一个可以代表集体友谊的同时也能够得到每个人认同的纹身设计。然而，面对同一个决策场景，在'纹身设计选择'上，享乐主义的角色R1和遵从角色R2产生了不同的意见。,Tom，他是一个对生活充满热情和冒险精神的人，他喜欢追求刺激，享受生活。他相信应该尽情享受人生，追求个人的快乐,认为纹身设计应该是个性化的，可以显现个体特色和独特性，提议每个人都去纹自己喜欢的图案，认为这才可以真正的享受纹身的过程，并从中得到快乐。,Alice，她是一个尊重与遵守规矩，注重礼节和社会期望的人。Alice认为纹身应当符合社会的接受度和规范，不能过于张扬,认为纹身设计需要保守一些，不能过于独特或者个性化，需要考虑到未来的社会接受度和职场影响，所以提议选择一些简单的、象征友谊的图案。,朋友,1,79
娱乐/消遣,纹身设计选择,刺激,安全,个人可能希望通过纹身来寻求新奇和挑战（刺激），但这可能会与追求身体的安全和健康（安全）之间产生冲突,一个年轻的音乐人（R1）在为他的首次巡回演出做准备，他希望在演唱会前在身体上纹一个独特的纹身，以此来表达他的个人品牌和音乐风格。但他的经纪人（R2）认为他的纹身设计有太大的风险，因为错误的纹身设计或者未被适当照顾的纹身可能会对他的健康产生影响，甚至可能影响他的职业生涯。,艾伦，这个年轻的音乐人是一个天生的表演者，他热爱尝试新事物和迎接挑战。他希望通过在身上纹一个独特的纹身来表达他的个人品牌和音乐风格,决定要去做自己想要的纹身。认为这将帮助他在音乐界建立独特的个人形象，并带来全新的刺激和体验。,玛丽，她是艾伦的经纪人，一直以来都以艾伦的最佳利益为出发点来安排各种事务。玛丽认为艾伦的纹身计划有太大风险，她担心这可能会对艾伦的健康和职业生涯产生影响,坚决反对艾伦的纹身决定。她建议艾伦先慎重考虑，或者寻找其他的方式来表达他的音乐和个人品牌，而不是选择纹身。,艾伦是玛丽的客户，玛丽是艾伦的经理人。,3,80
娱乐/消遣,纹身设计选择,成就,大同,个人可能通过纹身来展示个人成功和影响力（成就），但这可能与理解、欣赏、忍耐和保护所有人类和自然的福祉（大同）之间产生冲突,一个新的电视真人秀节目"创意纹身大赛"正在招募参赛选手，要求参赛者创作一款独特的纹身设计并在自己的身体上纹身。节目的目的是吸引年轻观众和提高收视率，但这个决策带来了分歧。一些参赛者想要通过这个机会展现自己的创新能力和艺术才华，但也有一些人对这种以个人疼痛为代价的表演表示质疑。,Mike，一个有抱负的纹身艺术家。他看到这个比赛作为一个机会展现他的创新技术和艺术设计，并通过赢取比赛来提高他的社会地位和声望,决定报名参加比赛，并设计了一个独特的纹身设计，这个设计很复杂，需要在背部纹身，这将会非常疼痛。但认为这是值得的，因为如果自己赢了，将会获得社会的认可和成功。,Linda，一位环保活动家。她对这个节目表示质疑，认为这种以个人疼痛为代价的表演对人的尊严构成侵犯，同时也对纹身油墨对环境可能产生的影响表示担忧,决定发起一项在线请愿活动，要求电视台停止这个节目。在社交媒体上发表文章，揭示这个节目可能对环境和人的尊严产生的负面影响，并呼吁公众拒绝观看。,RR。Mike和Linda都是社区的知名人士，他们在社区中有很大的影响力，但他们对于这个"创意纹身大赛"的看法截然不同，这使得他们成为了这个决策中的主要对立方。,3,81
娱乐/消遣,舞蹈课程选择,享乐主义,安全,选择舞蹈课程时，一方面，人们可能想要选择一种新奇且充满挑战的舞蹈形式以追求刺激和乐趣，满足享乐主义的价值观,一对夫妻正在考虑是否报名参加即将开课的舞蹈课程。夫妻俩都对舞蹈有着浓厚的兴趣，但面对众多的舞蹈类型，他们存在着不小的分歧。夫妻俩的目的是希望通过舞蹈课程，找到一种共同的爱好，增进彼此的感情，同时也能锻炼身体。,苏珊，一位在社区里非常活跃，喜欢尝试新鲜事物的人，总保持着乐观向上的生活态度,觉得应该选择肚皮舞课程。认为肚皮舞不仅新奇有趣，而且能帮助她释放压力，享受舞蹈的乐趣。,阿伦，是一位注重生活稳定，谨慎的金融从业者。他总是倾向于安全稳定的选择,觉得应该选择标准舞课程，认为标准舞更加稳定，易学，并且也是一种适合夫妻共同参与的舞蹈。,夫妻,3,82
娱乐/消遣,舞蹈课程选择,自我导向,遵从,个体在选择舞蹈课程时，可能会面临追求个人独立思考和选择的自我导向价值观与遵从父母或他人期望的价值观之间的冲突,Alice是一位高中生，有着极高的艺术天赋，特别喜欢舞蹈，她有一个在舞蹈界有着广泛影响力的母亲。Alice面临需要选择学习哪种舞蹈的问题，她想学习街舞，因为觉得街舞更能表达她的独特个性和创新精神，而她的母亲希望她学习芭蕾舞，因为这是母亲从小就为她规划的道路。,Alice，一位热爱舞蹈的高中生，她具有独立思考的能力，有着自己的舞蹈理想和追求,选择学习街舞，因为这是她个人的选择，她觉得这种舞蹈更能表达自己的个性和创新精神。,Joyce，Alice的母亲，是一位在舞蹈行业有影响力的人，一直极力推崇并遵循舞蹈界的传统,强烈希望Alice选择学习芭蕾舞，因为这是她为女儿规划的道路，她认为这是对舞蹈界传统的尊重。,母女,3,83
娱乐/消遣,舞蹈课程选择,成就,大同,如果个体希望通过学习舞蹈提升社会地位或个人成就感，他们可能会选择高难度，需要长期学习和训练的舞蹈课程,在一个社区的舞蹈学校里，大家正在决定下个月新开设的一门舞蹈课程。一方面，有一部分人希望开设一门专业的芭蕾舞课，他们希望通过练习这种高难度的技术性强的舞蹈，增强个人的舞蹈技术，提升自我形象和社会地位。另一方面，有一部分人，他们主张开设一门适合所有年龄段、所有人都可以参与的街舞课，他们认为这样可以增强社区的凝聚力，也更符合社区的整体福祉。,张野，张野身材纤细，外形高大，且舞蹈基础良好。他非常热爱跳舞，他希望通过舞蹈的学习和练习，提高自己的舞蹈技术，获得更多的表现机会，以此提高社会地位和自我成就感,倾向于开设芭蕾舞课程，认为这将是对自己舞蹈技术的一次提升，并且芭蕾舞的知名度和专业性，更有助于提升自己的社会地位。,李娜，李娜是张野的舞蹈教练，非常善良和热心肠，始终为社区的人们着想。她希望社区的活动和课程，能够带给社区的居民们欢乐，增强大家的凝聚力，奉献自我，服务社区,希望开设一门街舞课，认为不限年龄、不分身体条件的街舞，能让更多的人参与到舞蹈中来，感受舞蹈的快乐，这样更有利于社区的和谐和团结。,张野是李娜的学生。,3,84
娱乐/消遣,舞蹈课程选择,慈善,刺激,如果舞蹈课程是作为一种社交活动，个体可能希望选择一种更容易被大多数人接受，有助于维护和提升与熟人关系的舞蹈,两位员工Lily和Tom被公司选为社区活动委员会的成员。在即将到来的社区活动中，他们需要决定由公司的员工们表演什么样的舞蹈。舞蹈的目的是为了增强员工之间的团队精神和默契。然而，Lily和Tom在舞蹈课程的选择上产生了分歧。,Lily，Lily非常善良，总是会考虑到其他人的感受。她在公司里有很多朋友，善于沟通和协作,提议选择一种较为简单，容易上手的舞蹈，比如广场舞或集体舞。希望每一个参与到活动中的员工都可以容易上手，享受到舞蹈的乐趣，而不是被复杂的舞步所困扰。,Tom，Tom是一个充满活力和热情的人，他喜欢尝试新的事物，对生活充满激情,提议选择一种更具挑战性，能够带来刺激和新鲜感的舞蹈，比如街舞或拉丁舞。希望通过这次活动，大家能够突破自我，体验不一样的快乐。,RR。Lily和Tom都是公司的员工，他们在职责和岗位上有着合作关系。,3,85
娱乐/消遣,戏剧表演观赏决定,享乐主义,安全,在戏剧表演观赏的过程中，个体可能期望获得刺激和快乐（享乐主义），并可能选择观看一些边缘、非主流甚至冒险的戏剧表演，但这可能带来文化、道德甚至是法律的风险（安全），因此存在冲突,在一个小城市，有一场全球闻名的非主流戏剧表演即将上演，引发了广泛的关注和讨论。该剧以其独特的创新性和冲击性而备受瞩目，但同时也包含大量边缘和争议性的内容，使得部分观众对其持有疑虑和担忧。这场演出对城市的文化影响以及可能带来的社会风险成为了一个需要被决策的问题。,玛丽，一个充满好奇心和冒险精神的年轻女性，总是渴望追求新奇和刺激的体验,玛丽决定参加这场戏剧表演，因为她认为生活就应该充满刺激和新鲜感，而这场演出正好满足了她的需求。尽管她知道这场演出充满争议，但她更看重个人的快乐和满足。,约瑟夫，一个谨慎而保守的中年男性，对文化和社会风险有着深刻的认识和警惕,约瑟夫反对观看这场戏剧表演，他认为这样的演出可能带来不必要的文化冲击和社会风险，对社会的稳定和安全构成威胁。他更倾向于保守和安全的选择，以避免可能出现的负面影响。,朋友,3,86
娱乐/消遣,戏剧表演观赏决定,权力,慈善,从社会地位和声望角度出发（权力），个体可能倾向于选择观看高端、昂贵、名人参与的戏剧表演；而从关心和帮助熟人、亲友的角度出发（慈善），个体可能支持或参与由他们参演的本地、草根级别的戏剧表演,——城市里的戏剧节正在如火如荼地举行，高雅艺术的氛围充满了整个城市。著名演员领衔的作品排期满满，票价昂贵，但同样也有很多社区的草根戏剧团体也在这个时候选择上演他们的作品，虽然没有大牌明星，但他们的热情和创新同样值得期待。作为戏剧爱好者的夫妻：Albert和Rina，正在决定应该去观看哪种戏剧表演。,——Albert，他是一个知名企业的高级主管，常常出席各种社交活动，热衷于和各种名人交往。他喜欢艺术，同时也认为身份地位尤其重要，他相信参加高端的戏剧表演能够提升自己的社会地位,决定购买著名演员领衔的高端戏剧的票，认为这样能够提升他的社会地位，并在社交活动中有更多的话题。,——Rina，她是一个社区志愿者，非常关心和帮助社区的发展。她也是一个戏剧爱好者，但她更看重戏剧的本质和创新精神。她的一些朋友正在社区的戏剧团体中付出努力，她希望能尽可能地去支持他们,决定去支持社区的草根戏剧团体，认为这样可以帮助朋友们，并且也能看到更多的创新和热情。,夫妻,3,87
娱乐/消遣,戏剧表演观赏决定,自我导向,遵从,在选择观赏戏剧表演的时候，个体可能受到内心独立的思想和行为倾向的驱使（自我导向），追求自我，选择自己喜欢的演出；而社会、家庭、朋友等外界因素可能会对个体施加压力，要求其遵从社会的主流观念、价值取向和期望（遵从），这便可能导致冲突,在一个小城市，有一个叫做“百老汇小剧场”的地方，每年的这个时候，都会上演一部来自大都市的广受欢迎的戏剧。然而，今年小剧场决定打破传统，上演一部全新的戏剧，这部戏剧虽然在其他地方非常受欢迎，但在这个小城市。通常，每年看这部戏的都是小城市里的居民和一些热爱戏剧的游客，他们都期待着这一年一度的演出。然而，今年剧院决定换演出的戏剧，这使得大家的期待出现了分歧，一部分人期待看到新的演出，一部分人希望继续欣赏到传统的戏剧。,杰克，一个在小城市里生活了很多年的居民，一个热爱创新和探索的人，他总是喜欢追求新鲜事物，也是一个善于自我表达的人,非常支持剧院上演新的戏剧，认为新鲜的事物才能带来新的感受和体验，而且，也愿意去接受并欣赏来自其他地方的文化和艺术。,琳达，一个在小城市出生长大的女人，她非常喜欢这个小城市，对这个城市的一切都有深厚的感情，包括这个剧院每年上演的传统戏剧。她是一个遵从传统的人，认为人们应该尊重并传承传统,坚决反对剧院更换戏剧，认为这是对传统的不尊重。认为这部戏剧不仅仅是一部戏剧，更是自己对这个城市的记忆和情感的一部分，所以希望剧院能继续上演这部传统的戏剧。,夫妻,3,88
娱乐/消遣,艺术工作坊选择,刺激,安全,选择参与艺术工作坊，可能会带来新的、刺激的体验，这符合刺激的价值观,在一个公司的年度团建活动中，公司决定让员工选择参加不同的艺术工作坊，以增加团队凝聚力和增强员工的创新思维能力。在众多艺术工作坊中，有一个是冒险摄影课程，需要员工去野外进行拍摄；另一个是瓷器手工作坊，员工在室内学习制作瓷器。,Tom，一位热血沸腾的销售部经理，喜欢冒险和尝试新鲜事物,选择了冒险摄影课程，认为这将是一个全新的体验，可以让自己在刺激中找到乐趣。,Lily，一个审慎的财务部门的员工，喜欢稳定和安全的环境,决定选择瓷器手工作坊，认为这个环境更为安静稳定，也可以在安全地学习新技能。,同事,1,89
娱乐/消遣,艺术工作坊选择,自我导向,遵从,如果一个人决定参加艺术工作坊是出于对艺术的热爱和对自我表达的追求，这符合自我导向的价值观,在一个小城市，有个由热心的艺术爱好者所创办的艺术工作坊，提供各种艺术课程供人们选择学习。这个艺术工作坊即将开设一次当代艺术课程。一对夫妻想要参与，但他们在选择哪种艺术课程上产生了分歧。男方希望选择他个人感兴趣的当代艺术课程，女方则倾向于选择更为传统、受大众欢迎的课程。,John，一直对艺术抱有极大的兴趣，特别是当代艺术，因为他认为当代艺术更能体现个人的独特视角和情感。他相信应该追随自己的内心，在艺术的道路上勇敢尝试和探索,决定报名参加当代艺术课程，认为这样可以更好的满足自己的个人兴趣和实现自我价值。,Lily，喜欢艺术，但她更倾向于那些具有广泛认可度和传统价值的艺术形式。她觉得，艺术学习应该遵循社会的主流和期望，而不应过分追求个人的独特和新颖,选择报名参加那些更具传统特色和大众接受度的艺术课程，认为这样更能得到社会的认同和接纳。,夫妻,1,90
娱乐/消遣,艺术工作坊选择,享乐主义,成就,参加艺术工作坊可能会带来乐趣和满足感，这符合享乐主义的价值观,一个当地的艺术工作坊即将开始，它将提供一系列的艺术课程，包括绘画、雕塑、陶瓷和音乐等。由于参与人数有限，只有一人可以参加。该工作坊的目标是促进艺术鉴赏，提高个人技能水平，以便有成就感和满足感。但是，家庭中的两个成员都对参加工作坊感兴趣并产生了分歧。,Jane，一位喜欢新鲜事物和体验不同生活方式的30岁女性，平时喜欢创造一些艺术品,决定参加音乐课程，因为在自己看来，音乐是一个可以轻松享受生活，同时发掘自己才华的好方法。,Bob，一个追求成功和成就感的35岁男性，他希望在艺术领域提高自己的技能，以此来获得更多的社会认同,选择参加雕塑课程，认为这是一个可以提高自己的专业技能，使自己在艺术领域达到成就感的最佳选择。,夫妻,1,91
娱乐/消遣,艺术工作坊选择,传统,刺激,一些艺术工作坊可能推崇传统的技艺和规则，这与传统的价值观相符,一个当地的社区中心正在决定开设一项新的艺术工作坊，以增加社区成员参与和互动。社区中心的目标是提供一个乐于学习、交流、成长的环境。然而，工作坊的选择成了社区中心的一大分歧，一个是传统的陶艺制作工作坊，另一个则是现代街头涂鸦工作坊。,约瑟夫，一位年长的社区成员，他在社区活动中积极参与。他热爱传统手艺，拥有丰富的陶艺制作经验,鼓吹开设传统的陶艺制作工作坊，认为这样的工作坊能够传承和保持社区的历史和文化传统。,艾米，社区中的一个青少年，活跃且充满活力。她是一名街头涂鸦爱好者，对任何形式的艺术都充满热情,倾向于选择现代的街头涂鸦工作坊。认为这种类型的艺术工作坊可以吸引更多年轻人的参与，可以实现艺术的创新，并且街头涂鸦也有其自己的历史和传统。,约瑟夫和艾米都是社区中心的积极成员，他们尽管年龄、爱好各异，但都关心社区的发展和繁荣。,3,92
娱乐/消遣,烹饪课程选择,安全,刺激,在选择烹饪课程时，一方面我们可能会考虑选择那些做法常规、安全性高的课程(安全)，以保证烹饪过程的顺利和安全；另一方面，我们也可能会被那些新颖、具有挑战性的菜式和烹饪方式所吸引(刺激)，这些可能会包含一些未知的风险,哈佛大学校友Alice和Bob都是烹饪爱好者，他们准备选择一个烹饪课程来提升自己的厨艺。Alice希望选择一门安全性高、评价优秀的烹饪课程，以保证学习过程的平稳与顺利。而Bob则期待能挑战一些新颖、具有探索性的烹饪技巧，虽然这些课程可能具有一定的风险性。这使得他们在课程的选择上产生了分歧。,Alice，一个在金融领域工作的保守主义者，讲求规则和安全,选择了一门综合评价极高的意大利料理烹饪课程。该课程的内容稳定、老师有丰富的教学经验，已有很多人成功学习并掌握了一些经典的烹饪技巧。,Bob，一个在科技公司任职的冒险家，喜欢尝试新鲜事物，不怕冒险,选择了一门新开设的蒙古烧烤课程。这门课程教授的烹饪方式大多数人都不熟悉，对此充满了好奇和挑战欲望。,夫妻,1,93
娱乐/消遣,烹饪课程选择,传统,自我导向,选择烹饪课程时，我们可能会受到传统菜式或烹饪方法的影响(传统)，比如我们可能更倾向于选择那些有着长久传统、被广泛接受的菜式和烹饪方法；然而，我们也可能更倾向于按照个人的喜好和兴趣进行选择 (自我导向)，比如尝试新的菜式或烹饪方式,两位角色都是居住在旧金山的食品爱好者和烹饪爱好者。他们都有很多日常的空闲时间，并且他们都决定投入一些精力去发展他们的烹饪技术。他们已经找到一家提供各种烹饪课程的烹饪学校，并且他们在选择烹饪课程时产生了分歧。他们的目标是学习新的技巧和菜品，以便他们能够在家中烹饪出更多美味的食物。,Linda，她是一个敬业的退休老师。她热爱烹饪，并且在烹饪过程中，她尊重并坚守她的家庭传统,决定选择一个教授如何制作经典意大利面的课程，因为这是祖母曾经教过自己的菜，希望能够完美地呈现出这道传统的家庭菜。,Tom，他是一位自由职业者，他热爱尝试新事物，并且他在烹饪上也同样喜欢挑战和创新,对尝试新的菜品和烹饪技巧感兴趣，所以选择了一门教授如何制作寿司的课程，对日本料理的制作技巧和美食充满好奇。,朋友,1,94
娱乐/消遣,烹饪课程选择,成就,享乐主义,在选择烹饪课程时，我们可能会希望选择那些能够给自己带来技能提升，从而提高烹饪水平、获得成就感的课程 (成就)；然而，我们也可能更愿意选择那些简单、有趣、可以带来快乐的课程 (享乐主义)，这可能并不会带来太多的技能提升或成就感,为了提高烹饪技能，家庭主妇艾米丽和她的丈夫约翰决定一起参加烹饪课程。他们目前在选择烹饪课程的问题上产生了分歧。,艾米丽，一位全职家庭主妇，喜欢烹饪，总是追求完美，并对较高难度的挑战感兴趣。她希望自己的烹饪技术可以达到专业级别,选择了一门专业的烹饪课程，该课程涵盖了各种类型的烹饪技巧和知识，同时对学生的要求较高，需要投入大量的时间和精力。,约翰，一个忙碌的公司经理，工作压力大，平时很少有时间放松和享受生活。他希望通过烹饪课程找到一种新的休闲方式和乐趣,希望选择一门相对轻松的烹饪课程，更倾向于那些可以在短时间内学会制作美食，能即刻享受烹饪成果的课程。,夫妻,3,95
娱乐/消遣,烹饪课程选择,权力,慈善,在选择烹饪课程时，我们可能会想要选择那些可以让自己在烹饪方面得到他人的认可，提高自己的社会地位的课程(权力)；然而，我们也可能会想要选择那些可以使自己掌握一些喂养家人和朋友，提高他们生活品质的烹饪技巧的课程(慈善),最近，一个家庭烹饪课程在社区内引起了热烈的讨论，该课程包含各种烹饪方法和菜系，无论是儿童，青少年，还是成年人都可以参加。由于家庭中有不同的烹饪需求和口味，因此如何选择适合的烹饪课程成了一个让人头疼的问题。,Bob，是家庭的主要收入来源，对社交活动和地位有很强的追求，他希望通过烹饪展示他的才华和能力，获得他人的认可和赞赏,选择高级的烹饪课程，希望能学习到一些复杂且能展示他的厨艺的菜肴，更希望在朋友聚会或社交活动中展示自己的厨艺，赢得他人的赞赏和羡慕。,Alice，是家庭的另一半，她是一个充满爱心的人，她的生活重心是照顾和满足家庭需求,选择适合全家人口味的烹饪课程，希望学习到一些健康且全家人都喜欢的菜肴，使家人的生活更加满足和幸福。,夫妻,1,96
娱乐/消遣,酒庄参观决策,享乐主义,自我导向,参观酒庄时，个人可能会被吸引到各种美酒和美食上，这属于享乐主义价值观；而同时，个人也可能会想要独立地选择和探索，不仅仅是跟随团队或者他人的建议，这属于自我导向的价值观,Bella和Tom在计划一个周末的短途旅行，他们打算去附近的一家著名酒庄参观。他们的目的是为了放松和娱乐，但在选择酒庄的活动和行程上产生了分歧。,Bella，Bella是一个热爱生活并且知性的女性，她喜欢享受生活中的细微之处，无论是美食还是美酒，她都别有一番独特的体验方式,希望在参观酒庄的过程中，能够尽情的品尝各种葡萄酒，并且参加由酒庄组织的美食与美酒配对晚宴。,Tom，Tom是个充满好奇心的男性，他喜欢沉浸在自己感兴趣的事情中，不怕面对挑战，享受过程比结果更重要,更偏向于参加酒庄的酒制课程，亲自动手体验葡萄酒的制作过程，并希望能够自行探索酒庄内的各个角落，而不仅仅是跟随团队的行程。,恋人,3,97
娱乐/消遣,酒庄参观决策,传统,刺激,在参观酒庄时，人们可能会受到传统的影响，例如遵循某种特定的品酒程序或者尊重某种特定的酿酒技术，这属于传统的价值观；而同时，人们也可能想要寻找新奇和挑战性的体验，例如尝试新的酒品或者探索新的品酒方式，这属于刺激的价值观,一对夫妻即将庆祝他们的结婚纪念日，他们计划进行酒庄游。旅游的目的是独特的体验和浪漫的纪念。然而，他们面对的决策是如何进行酒庄游。一方希望坚守传统的品酒方式和酒庄的参观路线，而另一方则希望尝试新的品酒方式和探索酒庄未知的部分，这引发了他们之间的分歧。,Marry，一个尊重传统的人，她坚信在遵守规矩和尊重历史传统的过程中才能获得真正的享受,坚决决定遵循酒庄的传统参观路线，且遵守品酒的传统方式，即从轻酒到重酒，从白酒到红酒的顺序品尝。,Jack，一位寻求新奇和刺激的人，他热衷于尝试新的事物和体验不同的生活方式,提议不必完全按照传统的路线参观酒庄，可以探索一些酒庄的新区域；在品酒的方式上，希望尝试一些新的、不同的酒款，而不仅仅局限于传统的品酒顺序。,夫妻,3,98
娱乐/消遣,酒庄参观决策,安全,权力,在酒庄参观决策的场景中，个人可能希望保持稳定和安全，比如选择熟悉的、以前尝过的酒品，或者避免过度饮酒，这属于安全的价值观；而同时，个人也可能想要获得更高的社会地位和声望，例如展示自己的品酒知识或者选择高价位的酒品，这属于权力的价值观,一对夫妻决定在周末参观一个著名的酒庄。丈夫希望学习更多的酒文化，展示他的品酒知识，并希望通过此次旅行获得社会上的认可和赞扬。然而，妻子更喜欢一个安全稳定的环境，她更倾向于选择自己熟悉和享受的酒，而不是去尝试新的或者高价位的酒。,是一个安静内向的人，往往偏向于稳定和安全，而不愿意去冒险,在参观酒庄时，选择一款自己以前喝过并且喜欢的酒，认为这是一个安全且令人满意的选择。,是一个外向的社交者，他善于通过分享自己的知识和经验，在社交场合中获得赞扬。他喜欢冒险和挑战，乐于尝试新的事物,在参观酒庄时，选择一款自己从未尝试过的高级酒，希望通过分享这款酒的独特味道和故事，以获得他人的认可和赞扬。,夫妻,1,99
娱乐/消遣,电子游戏购买决策,大同,享乐主义,用户在购买电子游戏时，可能会面临“是否支持那些倡导公平、环保、社会公正等大同价值观的游戏厂商”的困扰,一款新的电子游戏刚刚上市，这款游戏包含了极具创新的游戏玩法和精致的画面，引起了大范围的关注和讨论。然而，这款游戏的开发商却因为其过去忽视环保，以及在游戏中引入了过于复杂的收费机制，引起了一部分玩家的反感。这让决定是否购买这款游戏变成了一项充满矛盾的决策：一方面希望通过购买支持innovativegamedesign，另一方面也不希望支持那些忽视社会责任的游戏厂商。,Tom，一个关心社会问题的玩家，他经常关注游戏行业的各种新闻，关心游戏业的环境影响，以及游戏厂商是否履行社会责任,因为不想支持那些忽视社会责任的公司，决定倾向于不购买这款游戏，即使自己对游戏的新颖玩法和精致画面很感兴趣。,Jerry，一个热爱游戏的玩家，他非常关注游戏的玩法和画面，对游戏厂商背后的社会责任并不十分在意。他认为玩游戏就是为了快乐，不需要将这些社会问题与游戏混为一谈,决定购买这款游戏，认为这款游戏的创新玩法和精致画面能给他带来很大的快乐。,朋友,1,100
娱乐/消遣,电子游戏购买决策,成就,自我导向,在购买电子游戏的过程中，用户可能会因为游戏的竞争性元素（即成就价值观）与自我导向性元素（即自我导向价值观）之间产生冲突,一个新的电子游戏《星际争霸》即将发布，受到了大量玩家的关注。这款游戏的规则是，玩家需要购买游戏角色并升级，通过与其他玩家对战，提升自己的等级和声望，以达成一定的游戏目标。两位电子游戏玩家在是否购买这款游戏并参与其中产生了分歧。,Jason，一个电子游戏发烧友和业余玩家，他有丰富的玩游戏经验，喜欢在他人面前展示他在游戏中的成就。他希望通过《星际争霸》这款游戏，提升他的游戏技能和声望,决定购买这款游戏，并投入大量的时间和精力来提升他的游戏技能和等级，以在游戏的竞争中取得更高的地位和声望。,Emma，一个休闲游戏玩家，对电子游戏有一定的兴趣，但更重视的是她在玩游戏时的自由和乐趣。她希望能够依照自己的兴趣和节奏来玩游戏，而不是为了竞争和胜利去投入大量的时间和精力,决定不购买这款游戏，而是选择其他更富有创新性和自由度的游戏，认为这样更能满足自己的娱乐需求。,朋友,1,101
娱乐/消遣,电子游戏购买决策,安全,刺激,用户可能在购买电子游戏时，会在选择安全性高（即不涉及任何成人内容或暴力内容）的游戏与选择更具刺激性（可能包含暴力或情色元素）的游戏之间产生冲突,Steam平台上新上线了一款备受期待的电子游戏，这款名为"未知冒险"的游戏被广大玩家称赞为一款刺激、新颖的游戏，但也有人指出该游戏中包含一些暴力元素。家庭中的弗莱德和艾米正在决定是否购买这款游戏进行体验。,弗莱德，一个谨慎的家庭主人，对电子游戏有一定的了解。他喜欢平和、安全的游戏，不太喜欢过于暴力或者含有过多风险要素的游戏。他一直把家庭放在首位，对游戏中可能包含的对家人不利影响的元素特别敏感。他的价值观是安全。,在听说这款游戏可能包含一些暴力元素后，决定不购买这款游戏。认为这对家人的精神健康可能产生不利影响，倾向于选择那些更为安全、健康的游戏。,艾米，弗莱德的妻子，也是一个电子游戏爱好者。她喜欢富有挑战性、具有新鲜感的游戏，对游戏中的暴力元素并不太在意。她认为游戏只是一种娱乐方式，只要不过度沉迷，不会对生活产生太大影响。她的价值观是刺激。,希望购买这款游戏。相信只要自己控制好游戏时间，这款游戏的暴力元素不会对自己产生影响。而且，希望能体验游戏中的刺激和新鲜感。,夫妻,3,102
娱乐/消遣,电子游戏购买决策,传统,刺激,在购买电子游戏时，用户可能会在选择基于传统文化或故事的游戏与选择全新、富有创新性的游戏之间产生冲突,在即将到来的假期，李明和王乐打算购买一款电子游戏以供娱乐。他们的目的是为了休闲和消遣，但关于购买哪款游戏他们产生了分歧。李明倾向于购买他熟悉的，基于中华传统文化元素的游戏，而王乐则更喜欢新颖、刺激、具有冒险元素的游戏。,李明，他是一个尊重传统的人，他对中华文化有深厚的热爱和理解。他享受在游戏中体验传统故事和文化元素。他的价值观是传统。,偏向于购买基于中华传统文化元素的游戏，认为这既能增加自己对文化的理解，也能在游戏中有更深的体验。,王乐，他是一个寻求刺激和冒险的人，他喜欢新奇的事物，喜欢在游戏中寻找挑战和刺激。他的价值观是刺激。,更倾向于购买新颖、富有创新性和冒险元素的游戏，认为这既能满足自己的探求精神，也能带给自己更多的乐趣。,朋友,3,103
