domain,theme,value1,value2,brief introduction,scene,role1,D1,role2,D2,relation,conflict_level,id
亲子/育儿,儿童安全课程,自我导向,遵从,在儿童安全课程的教育中，孩子可能希望根据自己的兴趣和愿望选择活动（自我导向），但这可能与家长和教师要求的规则和行为标准（遵从）发生冲突,一所小学计划开设儿童安全课程，目的是教育孩子们如何在遭遇陌生人、火灾、网络欺凌等情况时保护自己，同时也要在课程中融入一些生活自救技能的学习和培训。然而，在课程的具体内容和形式上，教师和学生家长出现了分歧。一方面，有些家长认为课程应该以严肃的形式进行，让孩子们认识到安全的重要性。另一方面，有些教师认为应该以更轻松的游戏形式进行教学，以吸引孩子们的兴趣，让他们在玩耍中学习。,Laura，一位活泼开朗的小学老师,认为课程应该以游戏的形式进行，让孩子们在轻松愉快的环境中学习和实践安全知识和技能，这样既可以激发他们的学习兴趣，也有利于他们更好地吸收和掌握知识。,David，一位对孩子教育非常严肃的家长,认为安全问题关乎孩子们的生命，应该以严肃的方式进行教育。认为孩子们应该遵守规则，严格按照教育者的要求去做，以养成良好的安全习惯。,RR。Laura是David的孩子的班主任，二人在孩子的教育问题上有许多交流和讨论。,3,77
亲子/育儿,儿童安全课程,享乐主义,传统,在儿童安全课程中，儿童可能寻求即时的快乐和满足（享乐主义），例如玩耍、看电视，这可能与家长和教师强调的一些传统价值观，如遵守作息时间、完成学业等发生冲突,一所小学计划开设一个新的儿童安全课程，课程将涵盖网络安全、路途安全、家庭安全等多个方面的内容。学校希望此课程可以帮助儿童建立良好的安全意识，防止他们在日常生活中遇到可能的危险。然而，在决定如何设计和实施这个课程时，校方面临分歧：一方认为课程应该以儿童的喜好和兴趣为主，使他们在享受的过程中学习；另一方认为课程应该严格按照传统的教学模式进行，强调纪律和规则。,Tom，一位充满激情的年轻教师。他认为教育应该是让学生快乐的过程，而不是压力的来源。他总是尝试使用创新的教学方法，让孩子们在快乐中学习,提议使用游戏和互动的方式来教授儿童安全课程，如设立角色扮演、小组讨论、安全游戏等环节，让学生在轻松愉快的环境中接受教育。,Mrs.Smith，一位经验丰富的教学主任。她坚信传统的教育方法，认为规矩和纪律是教育的重要组成部分,认为儿童安全课程应该严肃对待，应按照传统的教学模式进行。提议安排一系列教育讲座，由警察、消防员等专家来校园讲解，同时配以教科书和作业，确保学生能够认真理解和记住这些安全知识。,Tom是Smith女士的下属，Smith女士是校内负责课程决策的教学主任。,3,78
亲子/育儿,儿童安全课程,权力,慈善,在儿童安全课程中，教育者可能需要展现一定的权威（权力），设置并执行安全规则,最近，学校决定开设一门“儿童安全课程”。这门课程主要目的是教育学生识别潜在的安全威胁，如网络欺诈、陌生人的安全等等，并学习应对这些情况的策略。然而，在确定课程具体内容和形式时，两位主要决策者之间产生了分歧。,刘先生，他是一位严谨的校长，总是认为权威和规则至关重要，他认为教育应该有严格的标准和规矩不容打破,主张以严格的讲授方式来进行儿童安全课程，强调权威和纪律，要求每个学生都严格按照规定的行为标准行事。他还主张定期进行形式化的考核，以检查学生是否理解并遵守这些安全规则。,李女士，她是一位有爱心的心理咨询老师，始终坚信教育应以学生的福利为中心，注重培养孩子的情感智慧和社会技巧,提议以情景模拟和角色扮演的方式教授儿童安全课程，认为这种方式更有助于孩子理解并记住安全知识。同时，还希望通过互动和游戏，培养孩子们在遭遇危险时如何从容应对，而不是简单遵从规则。,他们是共同参与决策的校方成员。,3,79
亲子/育儿,孩子的宠物选择,大同,自我导向,假设孩子愿意选择一只需要大量照顾和投入的宠物，比如一只狗,乔治家的儿子迈克在学校的动物节上被一只小狗深深吸引，他非常希望可以饲养这只小狗，他认为拥有一只自己的宠物是一种酷炫的事情，可以向朋友们展示自己的担当和独立。然而，这一决策却在家庭中引发了争议。,乔治，他是一个热衷于社区公益活动的教师，他十分热爱自然和所有的生命,由于清楚一只小狗的饲养需要花费大量的时间和精力，并且为了保护环境、减少繁殖过多的宠物，因此支持领养而不是购买。决定可以让儿子领养一只狗，但必须是从收容所领养，并教导儿子如何负责任地照顾生命。,迈克，他是一个十岁的小男孩，活泼好动，喜爱独立和探索,希望家里可以允许购买这只小狗，而不是从收容所领养，因为希望拥有一只全新的、属于自己的宠物。,父子,3,80
亲子/育儿,孩子的宠物选择,安全,刺激,对于一些可能带来安全隐患的宠物（比如蛇或者爬行动物），孩子可能会因为新奇和刺激而选择他们，但父母可能会出于安全考虑而反对,小明的生日即将到来，他希望得到一份特别的礼物：一只宠物蛇。小明一直对爬行动物很感兴趣，特别是蛇，他觉得蛇的生活方式和特性非常有趣，对他来说，拥有一只宠物蛇是一种全新的、刺激的体验。然而，这个决策引起了父母的分歧。他们认为蛇可能对小明的安全构成威胁，而且他们也担心蛇可能引起家里其他人的恐惧或不适。,小明的母亲，李女士。李女士是一个非常关心家人的人，她总是把家人的安全放在第一位，她甚至有些保守，对于新奇的事物总是保持警惕,不同意小明养蛇。认为蛇可能会给小明带来安全风险，而且可能会影响家庭的和谐。,小明。小明是一个对新事物充满好奇的孩子，他喜欢挑战和冒险，对他来说，新鲜和刺激总是吸引他,坚持养蛇，认为这是一个全新的、充满挑战的体验，愿意承担可能的风险。,母子,3,81
亲子/育儿,处理孩子的行为问题,慈善,自我导向,在处理孩子行为问题时，父母可能会面临帮助孩子（慈善）和坚持自己的教育理念（自我导向）之间的冲突,四岁的小明最近总是闯祸，每次都会把家中的东西弄得乱七八糟。这次小明在玩耍时不小心打翻了刚刚精心摆设的书架，书籍散落一地。父母都想要处理好这个问题，防止此类情况再次发生，但他们对如何处理小明的行为产生了分歧。,李妈妈，一位和蔼、温柔并且极尽可能为孩子着想的母亲,认为小明还小，不应该对他过于严厉。决定先帮小明收拾起掉落的书籍，然后用平和的态度和小明谈谈，让他理解自己的行为给其他人带来了困扰，告诉他以后应该更小心。,王爸爸，一个坚守自己教育观念，认为规矩和纪律对孩子的成长必不可少的父亲,认为现在就应该让小明学习到教训，不能因为他年纪小就不对他的行为负责。决定让小明自己动手整理散落的书籍，以此让他体验到自己行为的后果，并明白应该为自己的行为负责。,夫妻,2,82
亲子/育儿,处理孩子的行为问题,权力,遵从,在权威教育方式中，父母（权力）可能与孩子（遵从）产生冲突,在一个典型的学校日中，十岁的小女孩Amy在课堂上频繁打断他人，这引起了她的父母和老师的注意。虽然他们都希望改变Amy的行为，但在方法上却有所分歧。Amy的父亲，一个受过严格训练的军人，倾向于实施严格的规则和惩罚，他希望通过这种方式赋予Amy更多的责任感。然而，Amy的母亲，一个学校心理咨询师，更偏向于理解和引导，而不是惩罚。,Amy的父亲John，他是一个受过严格训练的军人，对孩子们有着高期待和严格的标准,设置严格的规则，如果Amy在课堂上再次打断他人，她将被剥夺电视和游戏的时间。,Amy的母亲Linda，她是个学校心理咨询师，擅长理解和处理孩子的情绪和行为问题,决定与Amy进行一对一的对话，理解她为何在课堂上打断他人，并且引导她理解这样行为的后果。,夫妻,2,83
亲子/育儿,处理孩子的行为问题,安全,刺激,父母可能想让孩子过上稳定的生活（安全）但同时也要让孩子接受新挑战来增强适应能力（刺激）,近期孩子的学校要参加一场孩子们热爱的野外探险活动，而其中却包含了一些比较高风险的项目，如攀岩、探穴等。孩子对此异常兴奋，十分希望能参加。然而，这对父母却陷入了决策的困境，他们需要权衡孩子的需求和潜在的风险，做出最适合孩子的决策。,玛丽。玛丽是一个传统的、注重家庭安全的妈妈，对孩子的教育和活动安全有极高的要求与期待。她总是尽可能地避免让孩子接触危险的事物,不让孩子参加这次的野外探险活动，认为孩子的安全是最重要的，其他的都可以暂时放一放。,阿克塞尔。阿克塞尔是一名冒险家，喜欢探索新鲜事物，并一直鼓励孩子勇敢地面对挑战。他认为这对孩子的成长是非常有益的,坚持让孩子去参加这次的野外探险活动，认为这是一个让孩子学习独立、提高自我和接受新挑战的好机会。,夫妻,3,84
亲子/育儿,处理孩子的行为问题,成就,享乐主义,父母可能希望孩子在学业上有所成就但也同样希望他们能享受生活和快乐,李先生和王太太的儿子小明近期的成绩一直下滑，且对学习的兴趣也在流失，他们需要决定如何处理小明的行为问题。目的在于帮助小明改正这个问题，让他重新投入学习。但是，他们对处理方式有分歧，李先生认为应严格管教和要求小明，王太太认为应该让小明有更多的娱乐时间以调节学习的压力。,李先生，是一个严格的父亲，他认为严格的纪律和要求能使儿子更有竞争力。他坚信“有付出就有回报”的理念。价值观是成就。,应该限制小明的娱乐时间，并设定更严格的学习目标，让他分清学习的重要性，以提升他的学习动力。,王太太，是一个温柔的母亲，她关心孩子的感受和快乐，认为压力与快乐应该并存，让孩子喜欢学习才是真的好。她的价值观是享乐主义。,建议应该减轻小明的学习压力，让他有更多时间去玩，与朋友交流，这样可以让他对生活有更积极的态度，也会更喜欢学习。,夫妻,3,85
亲子/育儿,孩子的艺术教育,安全,刺激,在孩子的艺术教育中，父母可能想让孩子遵循传统的教育路线，保持稳定和安全（安全价值观）,小明即将升入小学，小明的父母为他的艺术教育做决策。小明的父亲希望他能参加学校的艺术课程，这样可以保证他的安全以及稳定的学习环境。而小明的母亲则希望小明参加一个新开设的社区艺术工作坊，尽管这个工作坊中的老师和孩子们都是他们不熟悉的，但这会给小明提供一个更广阔的视野和更多元化的刺激。,小明的父亲，一位注重稳定和安全的人,选择让小明参加学校的艺术课程，觉得这样可以保证小明的安全，避免孩子在社区工作坊中可能碰到的不好的影响。,小明的母亲，一位富有冒险精神和创新思维的人,决定让小明参加社区艺术工作坊，希望小明可以通过与不同的人交往和新鲜的环境来激发他的艺术创新能力。,夫妻,3,86
亲子/育儿,孩子的艺术教育,自我导向,遵从,在鼓励孩子进行艺术创作时，可能需要他们按照自己的想法去创造和选择（自我导向价值观）,一对夫妇正在决定他们的孩子小彼得的艺术教育问题。小彼得有着强烈的绘画天赋，他总是能以独特的方式来表现出他的思维。然而，夫妇二人对于如何培养小彼得的艺术才能存在分歧，他们是应该让小彼得自由发挥，还是应该让他接受传统的艺术教育，遵从一定的规则和技术。决策的目的是为了提升小彼得的艺术才能。,父亲，约瑟夫。约瑟夫是一位著名的艺术家，他深知创新和自由的重要性，在他的艺术道路上，他一直坚持自己的原则和独立的思考,认为小彼得应该自由发挥，按照自己的想法去创作，这样才能培养他的创新能力和独立思考能力。,母亲，玛丽。玛丽是一位教育工作者，她深知规则和纪律的重要性。尽管她欣赏约瑟夫的艺术才华，但是她认为，学习和教育中的规则同样重要,认为小彼得应该接受更系统的艺术教育，按照一定的规则和技术去学习，这样才能在未来的艺术创作中，更好的表达自己的观点。,夫妻,3,87
亲子/育儿,孩子的艺术教育,传统,自我导向,父母可能希望孩子学习传统的艺术形式，尊重并继承艺术传统（传统价值观）,在小城市的李家，儿子明年就要上小学了。李家的传统是从小学开始孩子们就要开始接触和学习中国的传统艺术，比如书法、国画等，以此来继承和发扬中华传统文化。但是，儿子却对画漫画和动漫人物有着很大的兴趣，希望可以学习相关的艺术。这就导致了家里出现了孩子的艺术教育这个决策问题。,李大为，是个严谨的人，重视中国的传统文化，认为有必要将其传承下去。他认为文化的传承是一个国家、一个民族延续的根本,坚持要孩子从小学习中国的传统艺术，比如书法、国画等，以此来继承和发扬中华传统文化。,李晓慧，一个开明的母亲，她尊重孩子的个性和选择，认为应该让孩子去追求自己真正热爱的事情,尊重孩子的兴趣，支持他去学习画漫画和动漫人物，认为人们应该追求自己真正热爱的事情，这样才会真正快乐和有成就感。,夫妻,3,88
亲子/育儿,孩子的艺术教育,成就,享乐主义,父母可能期望孩子在艺术教育中有所成就，例如获得艺术奖项或被艺术学院录取（成就价值观）,小明是一个6岁的男孩，从小就对绘画充满了兴趣。在入学后，小明的作品开始被老师赞誉，这让他的父母开始思考是否要让小明接受正规的艺术教育进行额外的提升。小明的父亲认为，接受艺术教育能让小明在未来有更多的选择，毕竟有艺术才能的孩子在社会上更容易被认可。然而，小明的母亲却对此有不同的看法，她认为，小明的童年应该是快乐的，多参加各种活动，而非开启刻苦的美术专项学习。,父亲，一个务实的人，一直认为成功需要付出和努力，不希望小明在生活中受到太多的压力，希望小明通过艺术教育获得更多的机会和选择,决定报名让小明参加画画班，希望他在这个领域有所成就。,母亲，一个注重生活品质的人，对生活充满了热爱，喜欢尽情享乐。她希望小明能够快乐地成长，不要被艰苦的学习折磨，而是应该享受童年的乐趣,不报美术班，而是希望小明能通过各种活动享受童年的快乐。,夫妻,3,89
亲子/育儿,疫苗接种计划,安全,自我导向,在疫苗接种计划这个决策场景中，父母可能希望保证孩子的安全，认为疫苗接种是必要的，因为它能预防疾病的发生（安全）,近期，新冠疫苗的接种计划在全球范围内进行，所有人都有接种的机会。然而，有关疫苗接种的好处与风险的争议也引发了一场围绕“要不要接种疫苗”的讨论。在这个决策场景中，一对需要为他们的孩子做出决定的夫妇产生了分歧。,妈妈-艾米，她是一名医生，非常关注公共卫生问题,坚信接种疫苗能为孩子提供最大的保障，防止新冠病毒的感染，并且这也是对其他人的保护，以避免疾病的传播。,爸爸-汤姆，他是一名自由职业者，对个人的自由选择非常看重，注重信息的收集和独立思考,承认疫苗的作用，但也关注到一些疫苗接种后出现的副作用报道，认为应该比较全面的信息，独立思考后再做出决策，而不是盲目接种。,夫妻,2,90
亲子/育儿,疫苗接种计划,慈善,权力,对于某些父母来说，他们可能觉得自己有责任和权力决定孩子是否接种疫苗（权力）,在一次小区业主会议上，小区居民们正在就是否组织一个小区内的疫苗接种计划进行讨论。目的是为了防止传染病在小区内传播，保护小区居民的健康。但此次接种计划是否实行及其细节产生了分歧。,玛丽。玛丽是一位受人尊敬的医务工作者，她关心着每一个居民的健康状况,接种疫苗是为了每个人的健康，能有效避免传染病在社区中传播，因此应该强烈倡导并支持开展接种计划。,罗伯特。罗伯特是小区的业主代表，他坚决主张以业主的意愿为主，尊重每个业主的决定,虽然疫苗接种计划可能有其必要性，但是否接种疫苗应该由每个业主自己决定，而不是强制推行。他主张组织业主投票，决定是否进行接种计划。,RR。玛丽和罗伯特是居住在同一小区的业主，他们在小区的担任不同的职务，经常需要在一些社区问题上进行讨论和决策。,2,91
亲子/育儿,孩子应对压力的策略,权力,大同,在孩子应对压力的策略中，如果选择以获得更高的地位和声望（即权力价值观）作为应对压力的方式，这可能会导致他们忽略了考虑和理解他人、保护环境、公平等利益（即大同价值观），因此可能发生两者之间的冲突,最近，中学生李威的学业压力越来越大，他的成绩一直在班级名列前茅，但是由于近期学业的压力，使得他开始有些力不从心。他的父母面临一个决策，该如何帮助他应对这种压力。孩子的父亲认为应该通过提醒李威维持自己的社会地位和声望，而他的母亲则认为应该帮助李威理解和接纳这种压力，并且找到一个与他人，尤其是同龄人保持和谐的方式来处理这种压力。,李洪，李威的父亲是一家大公司的高级经理，他非常注重社会地位和声望。他一直认为只有竞争和成功才能获得他人的尊重,给李威报一些课外班，比如数学辅导班和英语辅导班，让他在班级保持领先地位，并且告诉李威，只有保持这样的优秀成绩，才能在社会中获得更好的地位和声望。,张蕾，李威的母亲是一名心理咨询师，她非常注重人和自然和谐共处的价值观。她认为应该教育孩子正确对待赛跑，应该理解竞争和和谐可以共存,决定和李威进行一次深度的沟通，想要理解李威目前的感受，并且告诉李威学习压力是正常的，他需要学习如何与人和谐共处，比如和同学一起学习，一起分享学习经验，这样既可以在应对压力上取得进步，也可以让他的生活更加和谐。,夫妻,3,92
亲子/育儿,孩子应对压力的策略,成就,慈善,如果孩子为了自己的成功和有影响力（即成就价值观）而过度应对压力，可能会忽视对熟识的人们的关心和帮助（即慈善价值观），因此可能发生两者之间的冲突,在高中生Tom的成长过程中，他面临的压力主要来自学业和社交，由于高中阶段的学业压力较大，对于如何帮助Tom合理应对和缓解压力，Tom的父母意见不一，决策的目的是希望Tom在保持学习成绩的同时，能健康快乐的成长，但是在具体落实行动时，他们分歧明显。,Tom的父亲，John。John是一名医生，他非常明白“压力”对孩子的影响。他自己在成长过程中，是通过面对压力，积极应对，最后获得成功的，所以他相信孩子通过积极应对压力，挑战自己，也能取得成就,帮助儿子Tom制定一个详细的学习计划，并要求他严格执行，同时叮咛他多与同学接触，提高社交能力，使他在学习成绩上取得突破并积极应对社交压力。,Tom的母亲，Lily。Lily是一名心理咨询师，她更注重孩子内在的成长，认为在高压情况下过度驱使孩子，会让孩子忽视了关爱他人，甚至忽视了自我，只知道追求分数和成就,"应该更多的陪伴Tom,帮助他认识和表达情绪，引导他以正确的方式处理压力，而不只是追求成就。建议为Tom制定适当的学习计划，但更多的是鼓励他参加一些公益活动，培养他的同情心和关爱他人的能力。",夫妻,2,93
亲子/育儿,孩子应对压力的策略,自我导向,遵从,在应对压力的过程中，如果孩子过于强调自己的独立和自由（即自我导向价值观），可能会违背社会的期望和行为规范（即遵从价值观），导致两者之间的冲突,现代社会，压力无处不在，孩子们也不能幸免。在决策如何帮助10岁的女儿艾米应对学业压力的问题上，父母之间出现了分歧。目的是希望能帮助艾米建立健康的压力应对机制，并保护她的情绪健康。,杰克，杰克是一个很尊重个体的自由权利和选择的人，他非常注重培养艾米的独立思考能力，同时他也相信人应该有处理压力的自由,应该尊重艾米的感受，允许她有权利选择自己应对压力的方式，包括选择少参与一些课外活动，以减轻压力。,丽莎，丽莎是个非常讲究规矩和秩序的人，她坚信孩子应该学会抵御压力，并且按照社会和学校的规定行事,艾米应该继续参与课外活动，并努力适应学业压力，因为这是社会规定的，同时，这也有利于艾米的个人发展和适应社会。,夫妻,3,94
亲子/育儿,孩子应对压力的策略,刺激,安全,寻求刺激和冒险（即刺激价值观）可能会威胁到孩子的安全和稳定（即安全价值观），在这两个价值观之间可能会出现冲突,孩子玛丽一直是学校的优秀学生，她总是压力很大，因为她希望自己在每次考试中都能拿到最高的分数。然而，这种压力开始影响到她的健康和心理，她的父母开始担忧并决定需要制定一个策略来帮助玛丽应对压力。,赫尔曼，是一个勇敢的冒险家，他一直鼓励孩子们去冒险、挑战，从中学习和成长。他相信，面对压力和困难，人们可以从中获得成长,认为玛丽应该去尝试更多的事情，去挑战更多，即使会面临失败和压力，也可以从中学到宝贵的经验。,莉莉，是一个非常关心孩子的人，她总是尽其所能保护孩子以防止他们受到任何伤害。她一直在寻找最好的方法来保护和照顾自己的家庭,认为最好的方式是减轻玛丽的学习负担，避免她过度努力导致身心健康受损。建议玛丽的老师和校方，尝试区别对待，因为每个孩子都是独一无二的，不应该被标准化的期望所驱使。,夫妻,2,95
亲子/育儿,孩子应对压力的策略,享乐主义,传统,如果孩子过于追求个人的快乐和感官满足（即享乐主义价值观），可能会忽视或违反文化或宗教的习俗和理念（即传统价值观），导致两者之间的冲突,吉米和露西的孩子，小汤米，是一个在学校表现优秀的中学生。近来他的课业压力越来越大，表现出严重的焦虑和压力，他们需要决定如何帮助小汤米应对学业压力。目标是帮助小汤米找到一个平衡，既能处理好学业，同时也能确保他的心理健康。然而，吉米和露西对于如何实现这个目标有分歧。,吉米，吉米是一个开朗、乐观的父亲，他善于发现生活中的乐趣，持有享乐主义的价值观。他关心孩子的心理健康，认为丰富的业余生活和足够的休息可以帮助孩子缓解压力,应该鼓励小汤米减少学习时间，多参加一些他感兴趣的活动，比如看电影、玩电子游戏、和朋友们一起出去玩等。这些都可以让小汤米暂时忘记学业压力，享受生活。,露西，露西是一个传统的母亲，强调敬业和勤奋，她认为只有勤奋学习，才能应对生活中的各种压力，持有传统的价值观,认为应该教育小汤米要有责任心和毅力，面对压力不应该逃避，而是应该通过自我调整和提升自己的学习能力来应对。建议小汤米制定合理的学习计划，坚持的学习，并且给他找一个家教帮助他提升学习效率。,夫妻,3,96
亲子/育儿,选择孩子的暑期活动,安全,刺激,在选择孩子的暑期活动时，家长可能希望选择安全、稳定的活动以确保孩子的安全，比如参加由学校组织的夏令营,孩子马上就要放暑假了，母亲艾米与父亲杰克正在讨论他们应该为孩子安排怎样的暑期活动。他们的儿子汤姆正在上小学二年级，是一个充满活力和好奇心的男孩。艾米和杰克想让他的暑假体验丰富多彩，但他们对于具体如何选择却有所分歧。,艾米，一个典型的谨慎与细心的母亲，她始终保持警惕，确保孩子生活的每一个环节都能得到精心的照料和安全保障,选择参加学校组织的夏令营。认为这个活动有专业的教练和严谨的安全措施，孩子们可以在有序、安全的环境中学习新知识，发展技能。,杰克，他是一个富有冒险精神的人，他认为孩子们应该去经历更多的生活挑战和冒险，从而获得成长与教训,建议将汤姆送去附近的农场进行为期一个月的生存挑战，例如学习露营、烹饪、钓鱼等技能，同时也能接触到各种各样的动物，体验大自然的魅力。,夫妻,3,97
亲子/育儿,选择孩子的暑期活动,自我导向,遵从,孩子可能希望选择自己喜欢的活动，以展现自我导向的价值观，比如选择学习舞蹈或者音乐,随着暑期的到来，Tom和Alice这对夫妇正在为他们的孩子John选择暑期活动。他们的目标是希望孩子在暑假期间能有有意义的活动，而不是整天玩电子产品。然而，John有着自己的兴趣和爱好，他希望可以自由选择自己喜欢的活动，这在Tom和Alice之间产生了一些分歧。,Tom，一个开明的父亲，尊重孩子的选择和想法，希望通过暑期活动鼓励孩子独立思考和自我探索,坚信每个人都应该有自我表达的权利，建议让John自己选择他想参加的暑期活动，无论是学习射击还是钓鱼，只要他喜欢就好。,Alice，一个传统的母亲，重视教育和纪律，希望子女对父母的决定表示绝对服从,觉得孩子在年龄小的时候，需要父母的引导，觉得送John去学习音乐和绘画更有利于他的全面发展，因此坚持让John参加这两个活动。,夫妻,3,98
亲子/育儿,选择孩子的暑期活动,享乐主义,成就,孩子可能倾向于选择能让他们感到愉快和满足的活动，比如去游乐园或者看电影，这体现了享乐主义的价值观,暑假快到了，玛丽和约瑟夫需要为他们的儿子迈克，决定暑期该参加哪些活动。他们的目的是希望迈克能在暑期活动中得到成长和欢乐。然而，他们对于参加哪种暑期活动有所分歧。,玛丽，一个喜欢生活和乐观的母亲，她希望孩子能在快乐中成长,建议让迈克去游乐园，参加夏令营，这样他可以和其他的孩子一起玩，享受快乐的时光。,约瑟夫，一个注重孩子教育和成就感的父亲，他认为暑期是一个提升自我，学习新知识和技能的好机会,建议让迈克去参加各类教育培训课程，比如学习编程或者外语，这样对迈克的个人成长和学习有好处。,夫妻,3,99
亲子/育儿,选择孩子的暑期活动,权力,大同,在家庭中，家长可能会以权力的价值观来决定孩子的暑期活动，以他们认为最好的方式安排,家庭中，孩子Tom今年即将面临暑假。他的父母正在决定如何为他安排这个暑假。决策的目的是让孩子的暑假过得有意义、丰富多彩，让孩子能够在学业和兴趣上都有所提高。然而，孩子的父母对于如何安排孩子的暑假活动有着不同的看法，这个决策带来了分歧。,Tom的父亲，Jack。Jack是一位严谨的工作人员，他认为应该用权力的方式来决定孩子的暑期活动，以自己认为最好的方式来安排。他的价值观集中在权力。,决定将孩子报名参加夏令营，那里有严格的学习计划和训练，可以培养孩子的学习能力和社交能力。,Tom的母亲，Lily。Lily是一位善良的养育者，她认为应以大同的价值观来决定孩子的暑期活动，最大程度地理解和保护孩子的利益。,希望孩子可以在暑假进行一些户外活动，比如去爬山、游泳，或者和朋友一起出去玩，这可以锻炼孩子的身体，也可以让孩子在享受大自然的同时，感受世界的美好。,夫妻,2,100
亲子/育儿,选择孩子的暑期活动,慈善,自我导向,孩子可能希望参与一些可以帮助他人的活动，比如做志愿者，这体现了慈善的价值观,暑假即将到来，Alan和Emily夫妇正在讨论如何帮他们的孩子，10岁的Ella安排暑假活动。他们希望选出一项对Ella的成长有所帮助的活动，然而关于应该如何选择，他们却产生了分歧。,Alan，Alan是一位公益组织的工作人员，他乐于助人并且认为关心他人是生活中的重要部分,建议Ella在暑假期间参加社区的志愿者活动，例如帮助图书馆整理书籍，或在动物救助中心工作。认为这样Ella不仅可以学到实际的社会经验，同时也可以培养她的同理心和责任感。,Emily，Emily是一位自由职业者，她重视独立思考和自主选择，并且认为这是人生成功的关键因素,建议让Ella自行选择她感兴趣的活动，这样可以帮助她找到自我，培养解决问题和独立思考的能力。提议让Ella列举出几项自己感兴趣的活动，然后再从中选择，比如学习一门新的乐器，或者参加一个科学实验营。,夫妻,3,101
亲子/育儿,孩子的自理能力培养,自我导向,安全,在孩子的自理能力培养中，父母可能希望孩子可以自主选择、创新、探索（自我导向），但又担心这可能导致孩子处于不安全的状况（安全）,丽莎和汤姆的儿子小杰明天就要上幼儿园了。丽莎和汤姆面临着决定如何帮助小杰在幼儿园内独立地面对问题和困难的决策。决策的目的是帮助小杰培养自理能力。然而，丽莎和汤姆在决策方法上产生了分歧。,丽莎，她是个开放的现代妈妈，认为孩子应当有自己的思考和行动自由,认为应该给小杰一些自己解决问题的机会，即使这可能会让他遇到一些困难。只有通过独立处理问题，才能让小杰长大后拥有独立思考的能力和解决问题的能力。,汤姆，他是个过度保护的父亲，对孩子的安全有着极高的关注，不希望孩子受到任何伤害,在幼儿园的环境下，应该尽可能地保护小杰，不应该让他去面对任何可能存在的风险。他认为，他们应该时刻关注小杰，帮助他应对所有问题，以防他受到伤害。,夫妻,2,102
亲子/育儿,孩子的自理能力培养,遵从,自我导向,遵从需要孩子依照期望和规则行事，而自我导向则鼓励孩子自主思考、选择,刘夫妇的儿子小明刚上小学，他们在孩子的自理能力培养上产生了分歧。最近学校发布了一份关于鼓励孩子自己完成日常生活中的一些小事情，比如整理书包，做一些简单的家务等，以培养孩子的自理能力。孩子的自理能力培养是他成长的重要一步，但是关于具体的实施方式，刘夫妇有所分歧。,刘先生，是一个传统的家长，认为孩子小，需要大人的关心和照顾，应该按照自己的经验和规定去引导孩子,孩子在完成日常任务的过程中可能会碰到一些困难，所以决定在孩子遇到困难时及时出手帮助，以免孩子感到挫败，同时也可以让孩子更好的感受到家庭的温暖。,刘太太，是一个开放的家长，认为孩子应该有自己的选择和独立思考，通过自己解决问题来培养自理和解决问题的能力,决定让小明自己去尝试，即使在孩子遇到困难的时候也不主动出手，因为认为这样可以帮助小明学习到更多的生活技能，让他体验到自我独立的乐趣。,夫妻,3,103
亲子/育儿,孩子的自理能力培养,传统,刺激,传统鼓励遵守既定的规则和习惯，而刺激则鼓励寻求新奇和挑战,近期，一对夫妻发现他们的8岁的孩子在生活中的自理能力相对较弱，面对一些日常生活中的小问题，孩子往往不能够独立处理。为此，他们决定在暑假期间，花更多的时间帮助孩子提高自理能力。但是，在培养方法上他们产生了分歧，丈夫认为应该按照传统的方式，设立一些规则和框架让孩子去遵守，而妻子则认为应该给孩子更多的自由和探索空间，让孩子通过实践和挑战来提高自理能力。,李先生，是一位在传统制造业工作的工程师，他非常信赖和尊重传统的教育方法，认为孩子的教育和成长应该在一套既定的规则和框架下进行,制定一份详细的生活规则表，规定孩子每天的起床、吃饭、学习、休息的时间，并且监督孩子严格执行，认为这样能够培养孩子的自我约束力，提高孩子的自理能力。,王女士，是一位专职的儿童心理咨询师，擅长运用新颖的教育方式引导孩子的成长，对自由教育有深入的理解和实践,建议尽量给孩子提供自由的空间，让他们自己去面对生活中的问题，比如让他们自己做一顿简单的早餐，自己收拾房间等，通过自我尝试和探索，增强生活技能，提高自理能力。,夫妻,3,104
